OBJECTID,RECNUM,LATITUDE,LONGITUDE,ADDRESS,ROUTE,ROUTE_AHEA,ROUTE_BACK,LIB__CODE,LIB__CODE_,LIB__DESCR,LIB__TEXT,DAY1_RESTR,DAY2_RESTR,TIME1_REST,TIME2_REST,MEMO,REFLECTIVI,VISIBILITY,SPEED_LIMI
12153,12153,34.018666,-118.478642,1422,MICHIGAN AVE,15 ST,14 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Poor,Very Good,0
12154,12154,34.032913,-118.468755,2902,COLORADO AVE,STANFORD ST,STEWART ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12155,12155,34.032913,-118.468755,2902,COLORADO AVE,STANFORD ST,STEWART ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12156,12156,34.018991,-118.478244,1436,MICHIGAN AVE,15 ST,14 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Poor,Very Good,0
12157,12157,34.033872,-118.467703,2936,COLORADO AVE,STANFORD ST,STEWART ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12158,12158,34.033872,-118.467703,2936,COLORADO AVE,STANFORD ST,STEWART ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12159,12159,34.033733,-118.46763,3000,COLORADO AVE,STANFORD ST,STEWART ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12160,12160,34.033733,-118.46763,3000,COLORADO AVE,STANFORD ST,STEWART ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12161,12161,34.011989,-118.490174,1700,04 ST,BICKNELL AVE,OLYMPIC BLVD,AR62D-1, ,Pedestrian and Arrow Symbols, , , , , ,Left Arrow,Acceptable,Poor,0
12162,12162,34.019439,-118.477677,1526,MICHIGAN AVE,16 ST,15 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Poor,Poor,0
12163,12163,34.034356,-118.467096,3020,COLORADO AVE,BERKELEY ST,STANFORD ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12164,12164,34.034356,-118.467096,3020,COLORADO AVE,BERKELEY ST,STANFORD ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12165,12165,34.019626,-118.477453,1530,MICHIGAN AVE,16 ST,15 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Acceptable,Very Good,0
12166,12166,34.034601,-118.466745,3028,COLORADO AVE,BERKELEY ST,STANFORD ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12167,12167,34.034601,-118.466745,3028,COLORADO AVE,BERKELEY ST,STANFORD ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12168,12168,34.011506,-118.489587,1706,04 ST,BICKNELL AVE,OLYMPIC BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12169,12169,34.020132,-118.476825,1618,MICHIGAN AVE,17 ST,16 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,1:00 PM - 3:00 PM, , ,Poor,Very Good,0
12170,12170,34.020389,-118.476505,1630,MICHIGAN AVE,17 ST,16 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Poor,Poor,0
12171,12171,34.035349,-118.465875,3124,COLORADO AVE,FRANKLIN ST,BERKELEY ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12172,12172,34.035349,-118.465875,3124,COLORADO AVE,FRANKLIN ST,BERKELEY ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12173,12173,34.035295,-118.465775,3200,COLORADO AVE,CENTINELA AVE,FRANKLIN ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12174,12174,34.035295,-118.465775,3200,COLORADO AVE,CENTINELA AVE,FRANKLIN ST,R82B.1, ,Times/Days,[5AM-7AM] [6PM-8PM] [MON-FRI], , ,7:00 AM - 9:00 AM,4:00 PM - 6:00 PM, ,Very Good,Very Good,0
12175,12175,34.020573,-118.476283,1632,MICHIGAN AVE,17 ST,16 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12176,12176,34.020573,-118.476283,1632,MICHIGAN AVE,17 ST,16 ST,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Poor,0
12177,12177,34.011072,-118.489095,1716,04 ST,PICO BLVD,BICKNELL AVE,AR62D-1, ,Pedestrian and Arrow Symbols, , , , , ,Left Arrow,Acceptable,Poor,0
12178,12178,34.022559,-118.484519,1311,BROADWAY,EUCLID ST,14 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,3:00 AM - 5:00 AM, , ,Very Good,Very Good,0
12179,12179,34.022559,-118.484519,1311,BROADWAY,EUCLID ST,14 ST,SR4-1, ,School Speed Limit [00] When Children Are Present,SCHOOL/SPEED LIMIT [00] WHEN CHILDREN ARE PRESENT, , , , ,25 mph,Very Good,Very Good,25
12180,12180,34.010912,-118.488881,1716,04 ST,PICO BLVD,BICKNELL AVE,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Poor,0
12181,12181,34.020763,-118.476038,1700,MICHIGAN AVE,18 ST,17 ST,W53-STD,W14-1A,Not A Through Street,NOT A THROUGH STREET, , , , , ,Very Good,Poor,0
12182,12182,34.020768,-118.47618,1700,MICHIGAN AVE,18 ST,17 ST,W53-STD,W14-1A,Not A Through Street,NOT A THROUGH STREET, , , , , ,Very Good,Very Good,0
12183,12183,34.010412,-118.488293,1722,04 ST,PICO BLVD,BICKNELL AVE,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12184,12184,34.010412,-118.488293,1722,04 ST,PICO BLVD,BICKNELL AVE,W75-1.1, ,Lane Ends Merge [Left],LANE ENDS MERGE [LEFT], , , , ,Left Arrow,Very Good,Very Good,0
12185,12185,34.020837,-118.475963,1702,MICHIGAN AVE,18 ST,17 ST,R20B-STD,R5-2,No Trucks Symbol, , , , , , ,Very Good,Poor,0
12186,12186,34.020904,-118.475868,1714,MICHIGAN AVE,18 ST,17 ST,AR30-2, ,No Parking Except by City Permit [Times] [Days] with arrow,No Parking Except by City Permit [Times] [Days],MON\TUES\WED\THURS,FRI,8:00 AM - 8:00 PM,8:00 AM - 5:00 PM,Right Arrow,Acceptable,Very Good,0
12187,12187,34.010139,-118.487995,1726,04 ST,PICO BLVD,BICKNELL AVE,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12188,12188,34.022157,-118.484989,1301,BROADWAY,EUCLID ST,14 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,3:00 AM - 5:00 AM, , ,Very Good,Very Good,0
12189,12189,34.02096,-118.475801,1726,MICHIGAN AVE,18 ST,17 ST,AR30-2, ,No Parking Except by City Permit [Times] [Days] with arrow,No Parking Except by City Permit [Times] [Days],MON\TUES\WED\THURS,FRI,8:00 AM - 8:00 PM,8:00 AM - 5:00 PM,Right Arrow,Poor,Very Good,0
12190,12190,34.021111,-118.475619,1738,MICHIGAN AVE,18 ST,17 ST,AR30-2, ,No Parking Except by City Permit [Times] [Days] with arrow,No Parking Except by City Permit [Times] [Days],MON\TUES\WED\THURS,FRI,8:00 AM - 8:00 PM,8:00 AM - 5:00 PM,Right Arrow,Acceptable,Poor,0
12191,12191,34.009699,-118.487482,1737,04 ST,PICO BLVD,BICKNELL AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Very Good,Very Good,0
12192,12192,34.021251,-118.475454,1714,MICHIGAN AVE,18 ST,17 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,1:00 PM - 3:00 PM, , ,Poor,Very Good,0
12193,12193,34.021962,-118.485254,1299,BROADWAY,12 ST,EUCLID ST,W66-1.1,S2-1,School Crossing symbol, , , , , , ,Very Good,Poor,0
12194,12194,34.021962,-118.485254,1299,BROADWAY,12 ST,EUCLID ST,W66A-1.1, ,School Xing,SCHOOL XING, , , , , ,Very Good,Poor,0
12195,12195,34.02128,-118.475412,1726,MICHIGAN AVE,18 ST,17 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,1:00 PM - 3:00 PM, , ,Poor,Poor,0
12196,12196,34.021336,-118.475344,1732,MICHIGAN AVE,18 ST,17 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,1:00 PM - 3:00 PM, , ,Poor,Poor,0
12197,12197,34.009356,-118.487145,1908,04 ST,BAY ST,PICO BLVD,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
12198,12198,34.009356,-118.487145,1908,04 ST,BAY ST,PICO BLVD,W11R-STD, ,Lane Reduction Transition Sign, , , , , , ,Very Good,Very Good,0
12199,12199,34.009237,-118.487026,1912,04 ST,BAY ST,PICO BLVD,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Very Good,Poor,30
12200,12200,34.02177,-118.474799,1810,MICHIGAN AVE,19 ST,18 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,1:00 PM - 3:00 PM, , ,Very Good,Very Good,0
12201,12201,34.021945,-118.474599,1834,MICHIGAN AVE,19 ST,18 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,1:00 PM - 3:00 PM, , ,Acceptable,Very Good,0
12202,12202,34.021548,-118.485624,1219,BROADWAY,12 ST,EUCLID ST,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
12203,12203,34.008968,-118.486724,1920,04 ST,BAY ST,PICO BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12204,12204,34.00865,-118.486373,2002,04 ST,PACIFIC ST,BAY ST,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
12205,12205,34.021371,-118.485973,1205,BROADWAY,12 ST,EUCLID ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,3:00 AM - 5:00 AM, , ,Very Good,Acceptable,0
12206,12206,34.008508,-118.486232,2012,04 ST,PACIFIC ST,BAY ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12207,12207,34.008334,-118.486026,2018,04 ST,PACIFIC ST,BAY ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12208,12208,34.021145,-118.486246,1119,BROADWAY,11 ST,12 ST,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
12209,12209,34.008404,-118.485913,2024,04 ST,PACIFIC ST,BAY ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12210,12210,34.008404,-118.485913,2024,04 ST,PACIFIC ST,BAY ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12211,12211,34.020959,-118.486489,1119,BROADWAY,11 ST,12 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),WED, ,3:00 AM - 5:00 AM, , ,Very Good,Very Good,0
12212,12212,34.020959,-118.486489,1119,BROADWAY,11 ST,12 ST,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Very Good,Very Good,30
12213,12213,34.008177,-118.48587,2024,04 ST,PACIFIC ST,BAY ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12214,12214,34.008177,-118.48587,2024,04 ST,PACIFIC ST,BAY ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12215,12215,34.007805,-118.48552,2048,04 ST,PACIFIC ST,BICKNELL AVE,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
12216,12216,34.020604,-118.48699,1101,BROADWAY,11 ST,12 ST,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Poor,Poor,0
12217,12217,34.020444,-118.487142,1099,BROADWAY,10 ST,11 ST,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
12218,12218,34.020406,-118.48718,1099,BROADWAY,10 ST,11 ST,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
12219,12219,34.0068,-118.484496,2220,04 ST,STRAND ST,PACIFIC ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12220,12220,34.006398,-118.484083,2300,04 ST,OCEAN PARK BLVD,STRAND ST,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Acceptable,Poor,0
12221,12221,34.006398,-118.484083,2300,04 ST,OCEAN PARK BLVD,STRAND ST,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
12222,12222,34.019706,-118.488062,929,BROADWAY,09 ST,10 ST,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
12223,12223,34.006156,-118.483829,2324,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12224,12224,34.006047,-118.483719,2326,04 ST,OCEAN PARK BLVD,STRAND ST,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
12225,12225,34.006054,-118.483632,2328,04 ST,OCEAN PARK BLVD,STRAND ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12226,12226,34.006054,-118.483632,2328,04 ST,OCEAN PARK BLVD,STRAND ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12227,12227,34.00582,-118.483486,2328,04 ST,OCEAN PARK BLVD,STRAND ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12228,12228,34.00582,-118.483486,2328,04 ST,OCEAN PARK BLVD,STRAND ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12229,12229,34.018889,-118.489095,899,BROADWAY,LINCOLN BLVD,09 ST,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
12230,12230,34.005722,-118.483409,2402,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12231,12231,34.005405,-118.483079,2418,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Poor,0
12232,12232,34.018556,-118.489462,829,BROADWAY,LINCOLN BLVD,09 ST,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Very Good,Very Good,30
12233,12233,34.005194,-118.482877,2424,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12234,12234,34.018348,-118.489715,807,BROADWAY,LINCOLN BLVD,09 ST,R81-1,D11-1,Bike Lane,BIKE LANE, , , , , ,Very Good,Very Good,0
12235,12235,34.018348,-118.489715,807,BROADWAY,LINCOLN BLVD,09 ST,R81B-1, ,End,END, , , , , ,Very Good,Very Good,0
12236,12236,34.004807,-118.482478,2444,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12237,12237,34.018305,-118.489784,801,BROADWAY,LINCOLN BLVD,09 ST,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Very Good,Very Good,0
12238,12238,34.004292,-118.481968,2520,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12239,12239,34.004205,-118.4819,2520,04 ST,OCEAN PARK BLVD,STRAND ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12240,12240,34.004155,-118.481819,2528,04 ST,OCEAN PARK BLVD,STRAND ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12241,12241,34.004155,-118.481819,2528,04 ST,OCEAN PARK BLVD,STRAND ST,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Very Good,Questionable,0
12242,12242,34.004195,-118.481594,2528,04 ST,OCEAN PARK BLVD,STRAND ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12243,12243,34.004195,-118.481594,2528,04 ST,OCEAN PARK BLVD,STRAND ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12244,12244,34.003808,-118.481451,2608,04 ST,OCEAN PARK BLVD,OCEAN PARK BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12245,12245,34.003808,-118.481451,2608,04 ST,OCEAN PARK BLVD,OCEAN PARK BLVD,R10-1, ,One Way Arrow (Rt. or Lt),ONE WAY, , , , ,Left Arrow,Very Good,Very Good,0
12246,12246,34.003808,-118.481451,2608,04 ST,OCEAN PARK BLVD,OCEAN PARK BLVD,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Very Good,Very Good,0
12247,12247,34.003652,-118.481308,2610,04 ST,HILL ST,OCEAN PARK BLVD,R10-1, ,One Way Arrow (Rt. or Lt),ONE WAY, , , , ,Left Arrow,Very Good,Very Good,0
12248,12248,34.003773,-118.481318,2610,04 ST,HILL ST,OCEAN PARK BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12249,12249,34.003773,-118.481318,2610,04 ST,HILL ST,OCEAN PARK BLVD,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12250,12250,34.003463,-118.481131,2622,04 ST,HILL ST,OCEAN PARK BLVD,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
12251,12251,34.003138,-118.480802,2634,04 ST,HILL ST,OCEAN PARK BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12252,12252,34.002928,-118.4806,2646,04 ST,HILL ST,OCEAN PARK BLVD,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12253,12253,34.002774,-118.480378,2646,04 ST,HILL ST,OCEAN PARK BLVD,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12254,12254,34.002774,-118.480378,2646,04 ST,HILL ST,OCEAN PARK BLVD,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12255,12255,34.002425,-118.480021,2710,04 ST,ASHLAND AVE,HILL ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12256,12256,34.002154,-118.479749,2730,04 ST,ASHLAND AVE,HILL ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12257,12257,34.020755,-118.499452,414,CALIFORNIA AVE,05 ST,04 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Poor,Very Good,0
12258,12258,34.020755,-118.499452,414,CALIFORNIA AVE,05 ST,04 ST,R99, ,Handicapped Parking Only,PARKING ONLY, , , , , ,Very Good,Very Good,0
12259,12259,34.002004,-118.479591,2732,04 ST,ASHLAND AVE,HILL ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12260,12260,34.002004,-118.479591,2732,04 ST,ASHLAND AVE,HILL ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12261,12261,34.001765,-118.479368,2806,04 ST,ASHLAND AVE,HILL ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12262,12262,34.001472,-118.479062,2840,04 ST,ASHLAND AVE,HILL ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12263,12263,34.020883,-118.499301,420,CALIFORNIA AVE,05 ST,04 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Very Good,Very Good,0
12264,12264,34.001221,-118.478816,2844,04 ST,ASHLAND AVE,HILL ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12265,12265,34.001221,-118.478816,2844,04 ST,ASHLAND AVE,HILL ST,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12266,12266,34.021115,-118.499007,420,CALIFORNIA AVE,05 ST,04 ST,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12267,12267,34.021115,-118.499007,420,CALIFORNIA AVE,05 ST,04 ST,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
12268,12268,34.000957,-118.478549,2910,04 ST,MARINE ST,ASHLAND AVE,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Very Good,Very Good,0
12269,12269,34.000957,-118.478549,2910,04 ST,MARINE ST,ASHLAND AVE,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
12270,12270,34.000871,-118.478455,2912,04 ST,MARINE ST,ASHLAND AVE,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12271,12271,34.000594,-118.47817,2926,04 ST,MARINE ST,ASHLAND AVE,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12272,12272,34.000456,-118.478045,2928,04 ST,MARINE ST,ASHLAND AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12273,12273,34.000456,-118.478045,2928,04 ST,MARINE ST,ASHLAND AVE,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12274,12274,34.000374,-118.47796,3000,04 ST,MARINE ST,ASHLAND AVE,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12275,12275,33.999881,-118.477462,3024,04 ST,MARINE ST,ASHLAND AVE,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12276,12276,33.999765,-118.477338,3024,04 ST,MARINE ST,ASHLAND AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
12277,12277,33.999765,-118.477338,3024,04 ST,MARINE ST,ASHLAND AVE,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
12278,12278,33.999478,-118.477055,3110,04 ST,DEWEY ST,MARINE ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12279,12279,33.999179,-118.476748,3124,04 ST,DEWEY ST,MARINE ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12280,12280,34.021819,-118.465853,2121,CLOVERFIELD BLVD,KANSAS AVE,PICO BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12281,12281,34.022064,-118.466184,2115,CLOVERFIELD BLVD,KANSAS AVE,PICO BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
12282,12282,34.021394,-118.498674,500,CALIFORNIA AVE,05 CT.,05 ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Very Good,Very Good,0
12283,12283,34.022312,-118.466505,2033,CLOVERFIELD BLVD,VIRGINIA AVE,KANSAS AVE,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Questionable,Very Good,30
12284,12284,33.998622,-118.477579,3121,03 ST,MARINE ST,DEWEY ST,AR30-3, ,Tow Away No Parking in Alley Active Commecial Vehicle Loading Exempt 15 Minute Maximum,Tow Away No Parking in Alley Active Commecial Vehicle Loading Exempt 15 Minute Maximum, , , , , ,Very Good,Very Good,0
12285,12285,33.998622,-118.477579,3121,03 ST,MARINE ST,DEWEY ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12286,12286,34.022394,-118.466602,2033,CLOVERFIELD BLVD,VIRGINIA AVE,KANSAS AVE,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,9:00 AM - 11:00 AM, , ,Poor,Very Good,0
12287,12287,34.021806,-118.498166,524,CALIFORNIA AVE,06 ST,05 CT.,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,1:00 PM - 3:00 PM, , ,Very Good,Very Good,0
12288,12288,33.998847,-118.477786,3107,03 ST,MARINE ST,DEWEY ST,AR30-3, ,Tow Away No Parking in Alley Active Commecial Vehicle Loading Exempt 15 Minute Maximum,Tow Away No Parking in Alley Active Commecial Vehicle Loading Exempt 15 Minute Maximum, , , , , ,Very Good,Very Good,0
12289,12289,33.998847,-118.477786,3107,03 ST,MARINE ST,DEWEY ST,AR30-1, ,No Parking (times and days),No Parking (times and days),TUES, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
12290,12290,34.021894,-118.498042,532,CALIFORNIA AVE,06 ST,05 CT.,R1-STD,R1-1,STOP sign,STOP, , , , , ,Poor,Poor,0
12291,12291,34.021894,-118.498042,532,CALIFORNIA AVE,06 ST,05 CT.,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
12292,12292,33.999005,-118.477949,3101,03 ST,MARINE ST,DEWEY ST,AR30-3, ,Tow Away No Parking in Alley Active Commecial Vehicle Loading Exempt 15 Minute Maximum,Tow Away No Parking in Alley Active Commecial Vehicle Loading Exempt 15 Minute Maximum, , , , , ,Very Good,Very Good,0
